,1,2,3,4,5,6
22703,16.6666666667,-43.3333333333,-23.3333333333,16.6666666667,16.6666666667,16.6666666667
22704,-1.66666666667,-1.66666666667,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667
22708,-10.0,10.0,-10.0,10.0,10.0,-10.0
22710,3.33333333333,3.33333333333,23.3333333333,3.33333333333,-16.6666666667,-16.6666666667
22711,20.0,-40.0,-40.0,20.0,20.0,20.0
22714,-23.3333333333,116.666666667,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333
22715,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333
22716,-16.6666666667,83.3333333333,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667
22717,13.3333333333,13.3333333333,13.3333333333,13.3333333333,13.3333333333,-66.6666666667
22718,11.6666666667,11.6666666667,11.6666666667,11.6666666667,-58.3333333333,11.6666666667
22722,10.0,10.0,10.0,-30.0,10.0,-10.0
22723,-10.0,-10.0,-10.0,50.0,-10.0,-10.0
22727,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333
22728,-1.66666666667,-1.66666666667,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667
22729,-20.0,100.0,-20.0,-20.0,-20.0,-20.0
22733,3.33333333333,-16.6666666667,3.33333333333,3.33333333333,3.33333333333,3.33333333333
22734,-15.0,-15.0,-15.0,-15.0,75.0,-15.0
22735,0.0,-20.0,0.0,0.0,0.0,20.0
22737,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333
22739,-15.0,-15.0,-15.0,-15.0,75.0,-15.0
22740,0.0,0.0,-20.0,20.0,0.0,0.0
22741,-10.0,-10.0,-10.0,50.0,-10.0,-10.0
22746,3.33333333333,-16.6666666667,3.33333333333,3.33333333333,3.33333333333,3.33333333333
22748,5.0,5.0,5.0,5.0,-25.0,5.0
22749,-6.66666666667,-6.66666666667,13.3333333333,13.3333333333,-6.66666666667,-6.66666666667
22751,-10.0,-10.0,-10.0,50.0,-10.0,-10.0
22752,-13.3333333333,-13.3333333333,26.6666666667,-13.3333333333,6.66666666667,6.66666666667
22755,30.0,30.0,30.0,-10.0,-50.0,-30.0
22757,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,41.6666666667
22759,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333
22760,75.0,-15.0,-15.0,-15.0,-15.0,-15.0
22761,33.3333333333,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667
22765,-10.0,50.0,-10.0,-10.0,-10.0,-10.0
22769,150.0,-30.0,-30.0,-30.0,-30.0,-30.0
22770,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,41.6666666667
22772,-21.6666666667,108.333333333,-21.6666666667,-21.6666666667,-21.6666666667,-21.6666666667
22773,83.3333333333,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667
22775,10.0,-30.0,10.0,-10.0,30.0,-10.0
22777,3.33333333333,3.33333333333,3.33333333333,3.33333333333,3.33333333333,-16.6666666667
22778,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,58.3333333333
22779,36.6666666667,-43.3333333333,-3.33333333333,16.6666666667,-43.3333333333,36.6666666667
22785,20.0,0.0,0.0,20.0,-40.0,0.0
22787,133.333333333,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667
22789,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333
22791,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667
22793,83.3333333333,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667
22795,15.0,15.0,15.0,15.0,15.0,-75.0
22796,3.33333333333,3.33333333333,-16.6666666667,3.33333333333,3.33333333333,3.33333333333
22797,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,-8.33333333333
22798,20.0,-20.0,-20.0,-20.0,20.0,20.0
22799,8.33333333333,8.33333333333,-41.6666666667,8.33333333333,8.33333333333,8.33333333333
22800,-8.33333333333,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667
22802,15.0,15.0,15.0,15.0,-75.0,15.0
22803,-5.0,-5.0,-5.0,25.0,-5.0,-5.0
22805,-10.0,-10.0,-10.0,50.0,-10.0,-10.0
22806,10.0,-30.0,10.0,10.0,-10.0,10.0
22807,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,-83.3333333333
22810,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,-8.33333333333
22811,10.0,10.0,-50.0,10.0,10.0,10.0
22812,-8.33333333333,-8.33333333333,-8.33333333333,41.6666666667,-8.33333333333,-8.33333333333
22813,-23.3333333333,116.666666667,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333
22816,1.66666666667,1.66666666667,1.66666666667,-8.33333333333,1.66666666667,1.66666666667
22821,-5.0,-5.0,25.0,-5.0,-5.0,-5.0
22822,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333,-6.66666666667
22823,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333,-3.33333333333
22825,-18.3333333333,-18.3333333333,91.6666666667,-18.3333333333,-18.3333333333,-18.3333333333
22827,10.0,-10.0,10.0,30.0,10.0,-50.0
22831,10.0,-10.0,-30.0,-10.0,30.0,10.0
22832,10.0,10.0,10.0,-50.0,10.0,10.0
22833,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,-8.33333333333
22836,0.0,40.0,-40.0,-20.0,20.0,0.0
22837,8.33333333333,8.33333333333,8.33333333333,8.33333333333,-41.6666666667,8.33333333333
22839,1.66666666667,1.66666666667,1.66666666667,1.66666666667,-8.33333333333,1.66666666667
22843,0.0,0.0,-20.0,20.0,0.0,0.0
22844,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333
22847,26.6666666667,-13.3333333333,-13.3333333333,46.6666666667,-33.3333333333,-13.3333333333
22850,-6.66666666667,-26.6666666667,13.3333333333,13.3333333333,33.3333333333,-26.6666666667
22851,0.0,20.0,-20.0,20.0,0.0,-20.0
22854,6.66666666667,6.66666666667,-33.3333333333,6.66666666667,6.66666666667,6.66666666667
22856,6.66666666667,-33.3333333333,6.66666666667,6.66666666667,6.66666666667,6.66666666667
22858,16.6666666667,16.6666666667,16.6666666667,-83.3333333333,16.6666666667,16.6666666667
22861,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333,-6.66666666667
22864,-10.0,-10.0,-10.0,50.0,-10.0,-10.0
22866,-8.33333333333,-8.33333333333,41.6666666667,-8.33333333333,-8.33333333333,-8.33333333333
22867,58.3333333333,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667
22868,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333
22869,5.0,5.0,5.0,-25.0,5.0,5.0
22872,83.3333333333,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667
22873,3.33333333333,23.3333333333,23.3333333333,-36.6666666667,3.33333333333,-16.6666666667
22875,108.333333333,-21.6666666667,-21.6666666667,-21.6666666667,-21.6666666667,-21.6666666667
22877,26.6666666667,6.66666666667,-13.3333333333,6.66666666667,26.6666666667,-53.3333333333
22878,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333
22880,-20.0,100.0,-20.0,-20.0,-20.0,-20.0
22882,150.0,-30.0,-30.0,-30.0,-30.0,-30.0
22886,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333,-6.66666666667
22892,-11.6666666667,-11.6666666667,-11.6666666667,58.3333333333,-11.6666666667,-11.6666666667
22896,43.3333333333,23.3333333333,-36.6666666667,-16.6666666667,-16.6666666667,3.33333333333
22901,0.0,20.0,0.0,-40.0,0.0,20.0
22903,10.0,-10.0,10.0,-30.0,10.0,10.0
22905,-5.0,-5.0,-5.0,-5.0,25.0,-5.0
22907,10.0,30.0,-30.0,-10.0,-10.0,10.0
22908,5.0,5.0,-25.0,5.0,5.0,5.0
22909,6.66666666667,6.66666666667,-13.3333333333,6.66666666667,-33.3333333333,26.6666666667
22910,0.0,40.0,0.0,-40.0,40.0,-40.0
22913,-10.0,-10.0,-10.0,-10.0,-10.0,50.0
22914,-15.0,-15.0,-15.0,75.0,-15.0,-15.0
22915,-5.0,-5.0,-5.0,25.0,-5.0,-5.0
22916,10.0,10.0,10.0,-50.0,10.0,10.0
22918,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,41.6666666667
22919,41.6666666667,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333
22921,13.3333333333,13.3333333333,13.3333333333,-66.6666666667,13.3333333333,13.3333333333
22922,16.6666666667,16.6666666667,16.6666666667,-83.3333333333,16.6666666667,16.6666666667
22924,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667,83.3333333333
22926,43.3333333333,3.33333333333,-36.6666666667,-36.6666666667,43.3333333333,-16.6666666667
22928,25.0,-5.0,-5.0,-5.0,-5.0,-5.0
22930,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667
22931,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333
22933,-11.6666666667,58.3333333333,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667
22936,-5.0,-5.0,25.0,-5.0,-5.0,-5.0
22937,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333,-3.33333333333
22938,15.0,15.0,15.0,15.0,-75.0,15.0
22940,23.3333333333,-36.6666666667,3.33333333333,23.3333333333,3.33333333333,-16.6666666667
22941,13.3333333333,13.3333333333,-26.6666666667,13.3333333333,-46.6666666667,33.3333333333
22942,11.6666666667,11.6666666667,11.6666666667,-58.3333333333,11.6666666667,11.6666666667
22943,15.0,15.0,15.0,15.0,15.0,-75.0
22948,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333
22950,-16.6666666667,23.3333333333,-36.6666666667,23.3333333333,23.3333333333,-16.6666666667
22951,15.0,15.0,15.0,15.0,-75.0,15.0
22954,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333
22957,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333
22960,13.3333333333,13.3333333333,-26.6666666667,-6.66666666667,13.3333333333,-6.66666666667
22961,40.0,-20.0,0.0,-20.0,-40.0,40.0
22962,6.66666666667,-33.3333333333,6.66666666667,6.66666666667,6.66666666667,6.66666666667
22964,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,58.3333333333,-11.6666666667
22965,3.33333333333,23.3333333333,23.3333333333,-36.6666666667,23.3333333333,-36.6666666667
22966,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333
22970,3.33333333333,-36.6666666667,-36.6666666667,3.33333333333,43.3333333333,23.3333333333
22971,-10.0,-10.0,-10.0,-10.0,50.0,-10.0
22972,6.66666666667,6.66666666667,6.66666666667,6.66666666667,-33.3333333333,6.66666666667
22973,8.33333333333,8.33333333333,-41.6666666667,8.33333333333,8.33333333333,8.33333333333
22975,3.33333333333,3.33333333333,3.33333333333,3.33333333333,-16.6666666667,3.33333333333
22976,-10.0,50.0,-10.0,-10.0,-10.0,-10.0
22978,33.3333333333,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667
22979,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333,-3.33333333333
22981,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333,-3.33333333333
22982,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,8.33333333333
22985,1.66666666667,-8.33333333333,1.66666666667,1.66666666667,1.66666666667,1.66666666667
22986,15.0,15.0,-75.0,15.0,15.0,15.0
22987,-8.33333333333,-8.33333333333,-8.33333333333,41.6666666667,-8.33333333333,-8.33333333333
22990,46.6666666667,-33.3333333333,-33.3333333333,6.66666666667,6.66666666667,6.66666666667
22995,-10.0,10.0,-10.0,-10.0,-10.0,30.0
22998,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333
22999,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-23.3333333333,16.6666666667
23000,3.33333333333,3.33333333333,23.3333333333,-16.6666666667,3.33333333333,-16.6666666667
23001,1.66666666667,1.66666666667,-8.33333333333,1.66666666667,1.66666666667,1.66666666667
23004,-1.66666666667,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667
23005,-10.0,-10.0,-10.0,-10.0,50.0,-10.0
23006,43.3333333333,-16.6666666667,-36.6666666667,-36.6666666667,43.3333333333,3.33333333333
23007,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,-83.3333333333
23008,-10.0,-10.0,50.0,-10.0,-10.0,-10.0
23009,15.0,15.0,15.0,15.0,15.0,-75.0
23010,-6.66666666667,13.3333333333,-6.66666666667,-6.66666666667,-6.66666666667,13.3333333333
23011,-8.33333333333,41.6666666667,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333
23014,5.0,5.0,5.0,5.0,5.0,-25.0
23015,10.0,50.0,-30.0,10.0,-30.0,-10.0
23016,3.33333333333,3.33333333333,3.33333333333,-16.6666666667,3.33333333333,3.33333333333
23017,3.33333333333,3.33333333333,3.33333333333,3.33333333333,-16.6666666667,3.33333333333
23019,6.66666666667,6.66666666667,6.66666666667,-33.3333333333,6.66666666667,6.66666666667
23022,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333
23025,13.3333333333,13.3333333333,-66.6666666667,13.3333333333,13.3333333333,13.3333333333
23026,10.0,10.0,10.0,10.0,10.0,-50.0
23028,23.3333333333,-36.6666666667,-16.6666666667,3.33333333333,3.33333333333,23.3333333333
23029,-8.33333333333,-8.33333333333,41.6666666667,-8.33333333333,-8.33333333333,-8.33333333333
23030,10.0,-30.0,30.0,10.0,-50.0,30.0
23031,-16.6666666667,83.3333333333,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667
23033,3.33333333333,-16.6666666667,43.3333333333,3.33333333333,-36.6666666667,3.33333333333
23034,8.33333333333,-41.6666666667,8.33333333333,8.33333333333,8.33333333333,8.33333333333
23038,6.66666666667,6.66666666667,-33.3333333333,46.6666666667,6.66666666667,-33.3333333333
23042,116.666666667,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333
23046,3.33333333333,3.33333333333,3.33333333333,-16.6666666667,3.33333333333,3.33333333333
23049,26.6666666667,-53.3333333333,26.6666666667,-13.3333333333,26.6666666667,-13.3333333333
23050,75.0,-15.0,-15.0,-15.0,-15.0,-15.0
23051,3.33333333333,3.33333333333,3.33333333333,3.33333333333,3.33333333333,-16.6666666667
23054,1.66666666667,-8.33333333333,1.66666666667,1.66666666667,1.66666666667,1.66666666667
23056,0.0,-20.0,0.0,0.0,0.0,20.0
23060,-11.6666666667,-11.6666666667,58.3333333333,-11.6666666667,-11.6666666667,-11.6666666667
23061,-25.0,125.0,-25.0,-25.0,-25.0,-25.0
23063,-8.33333333333,41.6666666667,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333
23064,16.6666666667,-43.3333333333,36.6666666667,36.6666666667,-23.3333333333,-23.3333333333
23065,43.3333333333,-36.6666666667,3.33333333333,-16.6666666667,-36.6666666667,43.3333333333
23066,10.0,10.0,-50.0,10.0,10.0,10.0
23068,-3.33333333333,-23.3333333333,36.6666666667,-43.3333333333,36.6666666667,-3.33333333333
23072,20.0,0.0,0.0,0.0,-20.0,0.0
23074,10.0,30.0,-10.0,-10.0,-30.0,10.0
23075,1.66666666667,1.66666666667,1.66666666667,-8.33333333333,1.66666666667,1.66666666667
23076,11.6666666667,11.6666666667,-58.3333333333,11.6666666667,11.6666666667,11.6666666667
23077,3.33333333333,3.33333333333,3.33333333333,3.33333333333,-16.6666666667,3.33333333333
23079,11.6666666667,11.6666666667,11.6666666667,-58.3333333333,11.6666666667,11.6666666667
23081,-1.66666666667,-1.66666666667,-1.66666666667,8.33333333333,-1.66666666667,-1.66666666667
23083,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333
23085,-5.0,-5.0,-5.0,25.0,-5.0,-5.0
23086,3.33333333333,3.33333333333,-36.6666666667,-16.6666666667,23.3333333333,23.3333333333
23089,26.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,6.66666666667,6.66666666667
23090,6.66666666667,6.66666666667,6.66666666667,6.66666666667,6.66666666667,-33.3333333333
23092,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333,-6.66666666667,-6.66666666667
23096,13.3333333333,13.3333333333,13.3333333333,13.3333333333,13.3333333333,-66.6666666667
23098,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333
23100,15.0,15.0,-75.0,15.0,15.0,15.0
23103,10.0,-10.0,10.0,-10.0,-10.0,10.0
23104,10.0,10.0,-50.0,10.0,10.0,10.0
23105,23.3333333333,3.33333333333,3.33333333333,3.33333333333,3.33333333333,-36.6666666667
23113,8.33333333333,-41.6666666667,8.33333333333,8.33333333333,8.33333333333,8.33333333333
23114,8.33333333333,8.33333333333,8.33333333333,8.33333333333,8.33333333333,-41.6666666667
23115,8.33333333333,8.33333333333,8.33333333333,8.33333333333,8.33333333333,-41.6666666667
23117,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,8.33333333333,-1.66666666667
23119,13.3333333333,13.3333333333,13.3333333333,13.3333333333,-66.6666666667,13.3333333333
23120,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,-83.3333333333
23121,125.0,-25.0,-25.0,-25.0,-25.0,-25.0
23124,23.3333333333,-16.6666666667,3.33333333333,-16.6666666667,23.3333333333,-16.6666666667
23125,-5.0,-5.0,-5.0,-5.0,-5.0,25.0
23126,-6.66666666667,13.3333333333,-6.66666666667,33.3333333333,13.3333333333,-46.6666666667
23128,-10.0,-10.0,-10.0,-10.0,-10.0,50.0
23129,3.33333333333,3.33333333333,-16.6666666667,3.33333333333,3.33333333333,3.33333333333
23133,58.3333333333,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667
23134,-10.0,-10.0,50.0,-10.0,-10.0,-10.0
23136,-1.66666666667,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667
23141,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333
23142,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333,-6.66666666667
23144,-3.33333333333,-23.3333333333,36.6666666667,-3.33333333333,36.6666666667,-43.3333333333
23145,0.0,0.0,0.0,0.0,0.0,0.0
23146,3.33333333333,3.33333333333,3.33333333333,-16.6666666667,3.33333333333,3.33333333333
23150,33.3333333333,-6.66666666667,-46.6666666667,-6.66666666667,-6.66666666667,33.3333333333
23151,16.6666666667,16.6666666667,-23.3333333333,16.6666666667,-3.33333333333,-23.3333333333
23152,-5.0,25.0,-5.0,-5.0,-5.0,-5.0
23153,-6.66666666667,-6.66666666667,33.3333333333,33.3333333333,-6.66666666667,-46.6666666667
23155,11.6666666667,11.6666666667,-58.3333333333,11.6666666667,11.6666666667,11.6666666667
23157,11.6666666667,11.6666666667,-58.3333333333,11.6666666667,11.6666666667,11.6666666667
23159,10.0,10.0,-50.0,10.0,10.0,10.0
23160,10.0,10.0,10.0,10.0,10.0,-50.0
23164,13.3333333333,-26.6666666667,13.3333333333,-26.6666666667,13.3333333333,13.3333333333
23166,8.33333333333,8.33333333333,-41.6666666667,8.33333333333,8.33333333333,8.33333333333
23167,75.0,-15.0,-15.0,-15.0,-15.0,-15.0
23171,-10.0,-10.0,50.0,-10.0,-10.0,-10.0
23172,13.3333333333,-26.6666666667,-6.66666666667,33.3333333333,-26.6666666667,13.3333333333
23173,13.3333333333,13.3333333333,13.3333333333,13.3333333333,-66.6666666667,13.3333333333
23176,-10.0,-10.0,50.0,-10.0,-10.0,-10.0
23177,-10.0,-10.0,-10.0,-10.0,-10.0,50.0
23178,-10.0,10.0,-10.0,-10.0,-10.0,30.0
23181,-15.0,-15.0,75.0,-15.0,-15.0,-15.0
23182,133.333333333,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667
23185,8.33333333333,8.33333333333,8.33333333333,8.33333333333,8.33333333333,-41.6666666667
23189,15.0,15.0,15.0,15.0,-75.0,15.0
23190,-8.33333333333,-8.33333333333,41.6666666667,-8.33333333333,-8.33333333333,-8.33333333333
23192,0.0,0.0,-20.0,20.0,0.0,0.0
23195,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333
23196,-13.3333333333,-53.3333333333,26.6666666667,26.6666666667,-13.3333333333,26.6666666667
23200,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,-8.33333333333
23202,6.66666666667,6.66666666667,6.66666666667,-33.3333333333,6.66666666667,6.66666666667
23203,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667,83.3333333333,-16.6666666667
23207,-5.0,-5.0,-5.0,25.0,-5.0,-5.0
23209,-20.0,20.0,0.0,0.0,-20.0,20.0
23211,3.33333333333,23.3333333333,3.33333333333,-16.6666666667,3.33333333333,-16.6666666667
23212,10.0,-10.0,-30.0,10.0,10.0,10.0
23213,-10.0,10.0,10.0,-30.0,10.0,10.0
23216,20.0,0.0,-20.0,0.0,0.0,0.0
23217,3.33333333333,3.33333333333,3.33333333333,23.3333333333,-36.6666666667,3.33333333333
23218,40.0,-40.0,-20.0,40.0,0.0,-20.0
23221,13.3333333333,13.3333333333,-6.66666666667,-26.6666666667,-26.6666666667,33.3333333333
23222,16.6666666667,36.6666666667,-43.3333333333,36.6666666667,-43.3333333333,-3.33333333333
23223,30.0,10.0,-10.0,10.0,10.0,-50.0
23226,16.6666666667,-43.3333333333,16.6666666667,-3.33333333333,-23.3333333333,36.6666666667
23227,3.33333333333,-36.6666666667,-16.6666666667,-16.6666666667,43.3333333333,23.3333333333
23233,13.3333333333,33.3333333333,-6.66666666667,-26.6666666667,-26.6666666667,13.3333333333
23234,0.0,20.0,0.0,0.0,-20.0,0.0
23236,3.33333333333,-16.6666666667,43.3333333333,-16.6666666667,-16.6666666667,3.33333333333
23237,16.6666666667,-43.3333333333,-43.3333333333,-3.33333333333,36.6666666667,36.6666666667
23238,-3.33333333333,-23.3333333333,16.6666666667,-43.3333333333,16.6666666667,36.6666666667
23240,23.3333333333,23.3333333333,-36.6666666667,3.33333333333,-36.6666666667,23.3333333333
23241,20.0,20.0,-20.0,-20.0,-20.0,20.0
23243,-6.66666666667,-6.66666666667,-6.66666666667,13.3333333333,13.3333333333,-6.66666666667
23247,6.66666666667,-33.3333333333,26.6666666667,-13.3333333333,6.66666666667,6.66666666667
23248,-6.66666666667,13.3333333333,-6.66666666667,-6.66666666667,13.3333333333,-6.66666666667
23249,0.0,0.0,0.0,-20.0,0.0,20.0
23250,13.3333333333,-46.6666666667,-6.66666666667,13.3333333333,-6.66666666667,33.3333333333
23252,3.33333333333,-16.6666666667,-16.6666666667,23.3333333333,23.3333333333,-16.6666666667
23253,3.33333333333,3.33333333333,-36.6666666667,23.3333333333,3.33333333333,3.33333333333
23255,-10.0,30.0,-10.0,-10.0,-30.0,30.0
23256,20.0,20.0,-20.0,-20.0,20.0,-20.0
23258,13.3333333333,-6.66666666667,-46.6666666667,13.3333333333,13.3333333333,13.3333333333
23259,10.0,-50.0,-30.0,30.0,30.0,10.0
23262,-3.33333333333,-43.3333333333,-3.33333333333,16.6666666667,16.6666666667,16.6666666667
23263,6.66666666667,6.66666666667,-33.3333333333,6.66666666667,6.66666666667,6.66666666667
23266,16.6666666667,-23.3333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333
23268,0.0,40.0,40.0,-40.0,-20.0,-20.0
23269,16.6666666667,-23.3333333333,36.6666666667,16.6666666667,-3.33333333333,-43.3333333333
23273,23.3333333333,-16.6666666667,3.33333333333,-16.6666666667,3.33333333333,3.33333333333
23278,16.6666666667,-23.3333333333,16.6666666667,16.6666666667,16.6666666667,-43.3333333333
23279,3.33333333333,23.3333333333,-16.6666666667,3.33333333333,3.33333333333,-16.6666666667
23284,-3.33333333333,-3.33333333333,36.6666666667,-3.33333333333,-3.33333333333,-23.3333333333
23285,3.33333333333,3.33333333333,23.3333333333,-16.6666666667,-16.6666666667,3.33333333333
23286,26.6666666667,6.66666666667,-33.3333333333,26.6666666667,6.66666666667,-33.3333333333
23287,36.6666666667,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,-23.3333333333
23288,13.3333333333,-6.66666666667,13.3333333333,13.3333333333,-46.6666666667,13.3333333333
23293,20.0,-20.0,40.0,-20.0,-20.0,0.0
23297,40.0,0.0,-20.0,0.0,0.0,-20.0
23303,36.6666666667,16.6666666667,-23.3333333333,-43.3333333333,-23.3333333333,36.6666666667
23306,20.0,-20.0,-20.0,-20.0,20.0,20.0
23309,0.0,0.0,20.0,0.0,0.0,-20.0
23311,53.3333333333,-26.6666666667,-26.6666666667,13.3333333333,-26.6666666667,13.3333333333
23313,10.0,10.0,-10.0,-30.0,10.0,10.0
23315,3.33333333333,3.33333333333,3.33333333333,23.3333333333,3.33333333333,-36.6666666667
23318,23.3333333333,-16.6666666667,-36.6666666667,23.3333333333,23.3333333333,-16.6666666667
23319,43.3333333333,3.33333333333,23.3333333333,-36.6666666667,3.33333333333,-36.6666666667
23321,36.6666666667,-3.33333333333,-23.3333333333,-3.33333333333,36.6666666667,-43.3333333333
23323,26.6666666667,6.66666666667,-13.3333333333,6.66666666667,6.66666666667,-33.3333333333
23469,31.6666666667,-38.3333333333,11.6666666667,-18.3333333333,-18.3333333333,31.6666666667
23470,43.3333333333,-36.6666666667,3.33333333333,3.33333333333,3.33333333333,-16.6666666667
23471,-6.66666666667,-6.66666666667,-6.66666666667,13.3333333333,-26.6666666667,33.3333333333
23474,-13.3333333333,26.6666666667,66.6666666667,-53.3333333333,-13.3333333333,-13.3333333333
23476,46.6666666667,-43.3333333333,46.6666666667,36.6666666667,-73.3333333333,-13.3333333333
23477,6.66666666667,26.6666666667,-73.3333333333,6.66666666667,6.66666666667,26.6666666667
23478,0.0,0.0,20.0,-20.0,0.0,0.0
23479,55.0,15.0,-105.0,-35.0,55.0,15.0
23481,36.6666666667,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-43.3333333333
23483,45.0,-15.0,55.0,-85.0,5.0,-5.0
23486,-20.0,40.0,40.0,-20.0,-20.0,-20.0
23490,15.0,25.0,5.0,-5.0,-65.0,25.0
23493,0.0,-20.0,0.0,20.0,20.0,-20.0
23494,3.33333333333,-36.6666666667,23.3333333333,3.33333333333,3.33333333333,3.33333333333
23496,-16.6666666667,-16.6666666667,43.3333333333,23.3333333333,-16.6666666667,-16.6666666667
23497,5.0,5.0,-15.0,15.0,15.0,-25.0
23498,16.6666666667,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333,-23.3333333333
23500,-10.0,10.0,-10.0,10.0,10.0,-10.0
23502,-5.0,5.0,-25.0,25.0,-25.0,25.0
23503,-10.0,30.0,-10.0,-10.0,-10.0,10.0
23504,30.0,10.0,-10.0,-10.0,-10.0,-10.0
